coefficient,coupling_row_norm,estimate,name,reporting_multiplier,se_ambient,se_fixed_range,se_fixed_rank,sensitivity_0,sensitivity_1,sensitivity_2,sensitivity_3,sensitivity_4
male_1,0.9000819818782462,0.5619359549427793,skin_baseline_K4_scc_first_cap730.5,1.0,0.11231208274131588,0.10943390195768858,0.10943390195768858,-0.044090871891117475,0.8976262811721344,0.004207177525750052,0.038809626336963374,-0.030769157084472514
drink_gt2_1,0.49165792132347996,0.1468887496613729,skin_baseline_K4_scc_first_cap730.5,1.0,0.07090789795835206,0.07009956709226493,0.07009956709226493,-0.075711187733371,-0.4853518732748038,-0.004770262301477398,-0.010853514925597626,0.016980358420870194
sundamage_gt5_1,2.019752446661942,0.48771479339628393,skin_baseline_K4_scc_first_cap730.5,1.0,0.19707839385442105,0.19071250832458822,0.19071250832458822,0.10946382107377349,2.0167142895432466,-0.003168039616908539,0.009581042173440989,0.013388770696520192
treatment_0,0.41939939983306534,0.12041683535818239,skin_baseline_K4_bcc_first_cap1461,1.0,0.05768612590980907,0.05787077775828503,0.05787077775828503,0.4192625777917659,0.004331259793966253,0.007222251819939272,-0.0006789830162819356,0.006585263324197664
baseline_Se20_0,0.2722391928392817,0.06023722430865307,skin_baseline_K4_bcc_first_cap1461,1.0,0.017059845978736686,0.01729975295950468,0.01729975295950468,-0.27199829511207985,-0.006010113986618345,-0.0018280262927150232,0.0011145072266072103,-0.00950790709296197
history_none_0,3.0401946243131617,-1.5844464785230277,skin_baseline_K4_bcc_first_cap1461,1.0,0.31750096603650035,0.31743417433477134,0.31743417433477134,3.037096922980817,-0.06449084316093061,-0.12110365188181706,0.0006255793052475228,-0.0002818207063682115
history_SCC_only_0,4.126020938322639,-1.2696651209964025,skin_baseline_K4_bcc_first_cap1461,1.0,0.11412445760457425,0.11535007802616792,0.11535007802616792,4.124515093787072,-0.03805180848215315,-0.10379292878076621,-0.0005009860928022468,0.014242942769495347
history_both_0,0.6781039986167317,-0.05844171626336205,skin_baseline_K4_bcc_first_cap1461,1.0,0.10715933565501956,0.10721185166833293,0.10721185166833293,0.6766113700978951,-0.03895915361130066,-0.021011362257129736,-0.0008078439366740453,0.007882968248980996
AK_gt2_0,4.22100219397643,0.31419432679441117,skin_baseline_K4_bcc_first_cap1461,1.0,0.06513572825398564,0.06672022948172868,0.06672022948172868,-4.2208279048920945,0.032630122339213,0.01798161528808281,-0.001040112915583171,0.0090649672327604
age10_0,0.3142772788520343,-0.0377509102740029,skin_baseline_K4_bcc_first_cap1461,1.0,0.05992029833778828,0.05960217240925997,0.05960217240925997,-0.3140872758325888,-0.0023888485078217953,0.0106614718944622,-4.969000885108073e-06,-0.0001325060826189528
male_0,0.7612840459676748,0.35395187660717997,skin_baseline_K4_bcc_first_cap1461,1.0,0.13161732933403672,0.13159725156902063,0.13159725156902063,-0.756582623997088,0.03169593260223709,0.07573052726794485,0.0017659606974330892,-0.019830990635933656
drink_gt2_0,1.7152081639151227,0.14884053489934965,skin_baseline_K4_bcc_first_cap1461,1.0,0.06123650252997622,0.062197308060025824,0.062197308060025824,-1.7150744062545946,-0.003563885801092989,0.01938500849479796,-0.0013689701171437055,0.008274820602748435
sundamage_gt5_0,3.9635576621612905,0.03073966980875104,skin_baseline_K4_bcc_first_cap1461,1.0,0.09533432540220943,0.09382851650372474,0.09382851650372474,3.9634672021711275,0.0262778350402007,0.0006239039496301818,0.0011672816361015788,-0.004980178138565599
treatment_1,0.11600797848348843,0.21657695559221413,skin_baseline_K4_bcc_first_cap1461,1.0,0.13383416162468553,0.13339925403187847,0.13339925403187847,-0.03794056923146416,0.1072861430910059,-0.0049232062469594055,0.01591136693872817,0.015186777843415062
baseline_Se20_1,0.6425093246656562,-0.10979324073295452,skin_baseline_K4_bcc_first_cap1461,1.0,0.0644814461858111,0.04411850233540739,0.04411850233540739,-0.017625900903642636,-0.6421614041356946,0.003949403366113523,-0.006828509700393525,-0.00860607962135942
history_none_1,2.4952169844874845,0.0014150471653136044,skin_baseline_K4_bcc_first_cap1461,1.0,0.4261824230233702,0.3708976238448887,0.3708976238448887,0.0788179969217089,-2.493397585779784,0.006348410566646202,0.006927157248525048,-0.052685049485978276
history_SCC_only_1,1.870281974240424,0.9197828414174266,skin_baseline_K4_bcc_first_cap1461,1.0,0.16598176711732493,0.10529824802018191,0.10529824802018191,0.06920502796640735,-1.8685153159263215,0.00637545158275601,0.019722821312051293,-0.03723177887496725
history_both_1,1.0510002203393478,0.7701587995108444,skin_baseline_K4_bcc_first_cap1461,1.0,0.1087743270847522,0.07271374907178672,0.07271374907178672,0.06288851153926824,-1.048954643897937,-0.0006774837842675462,0.01784958783169241,-0.004646132224332832
AK_gt2_1,2.1588143957946757,0.6506221379496527,skin_baseline_K4_bcc_first_cap1461,1.0,0.17830180459623926,0.10060384678644778,0.10060384678644778,-0.010661452576960566,2.158652414969059,0.008486610504980271,0.008117021536475187,-0.02116061603645534
age10_1,0.16132589103115705,0.210692329387902,skin_baseline_K4_bcc_first_cap1461,1.0,0.0510609487677572,0.051813183630400106,0.051813183630400106,-0.0037194821442437876,0.16049554465016416,-0.0007055054196430475,0.01564259047172992,-0.002863624007996137
male_1,1.3238673196175719,0.68298393387945,skin_baseline_K4_bcc_first_cap1461,1.0,0.058539319612985766,0.07320361977739918,0.07320361977739918,-0.02901453502100196,1.3224944301489583,0.005796184803275619,0.04329614773129521,-0.02971812186642713
drink_gt2_1,0.09972096301606465,0.11250605330532963,skin_baseline_K4_bcc_first_cap1461,1.0,0.07503037888500504,0.0746923903101754,0.0746923903101754,-0.01770219798699654,-0.09529197602421849,-0.007102637801673384,-0.01087122054017601,0.019537427079975824
sundamage_gt5_1,1.1532437647796563,0.5024275673440939,skin_baseline_K4_bcc_first_cap1461,1.0,0.16215842308480397,0.16375998455374066,0.16375998455374066,0.022984009281173112,1.1528665192369727,-0.004202654025519704,0.014030507796749346,0.011277752127630956
selenium_change_0,0.03754642381684342,0.02613978410846446,skin_measured_K2_bcc_first_cap730.5,0.5,0.02257335127783079,0.0224657702373412,0.0224657702373412,-0.027575512585756724,0.0028703697809277064,-0.025302101578975816,-0.00045684386469745005,0.0008252113414235043
baseline_Se20_0,0.04206816780979292,0.07559514730382948,skin_measured_K2_bcc_first_cap730.5,1.0,0.017521233942857522,0.018247792652852163,0.018247792652852163,0.03991883119814152,0.0028905500616995014,-0.008449025804763508,0.0009552332831401336,-0.009775677537296896
history_none_0,2.5010464396544845,-1.26559899059519,skin_measured_K2_bcc_first_cap730.5,1.0,0.30966857417835625,0.294757410617912,0.294757410617912,2.4996168232036444,-0.015936815302644763,-0.0817885643808832,-0.0005640029307773701,0.014330422914544057
history_SCC_only_0,3.327309292653952,-1.2185361887270647,skin_measured_K2_bcc_first_cap730.5,1.0,0.10293752263707003,0.0864874594037708,0.0864874594037708,3.326534993986716,0.0038869997001968405,-0.07164274432150379,0.0010975553521960198,-0.0017511581313983185
history_both_0,0.3743910245985598,-0.06006386190848914,skin_measured_K2_bcc_first_cap730.5,1.0,0.10638820495701394,0.10590690838036365,0.10590690838036365,-0.3735489543790203,-0.015007629337668778,-0.0198518254322471,-0.00022996722578418443,0.003231282415050558
AK_gt2_0,6.77041782637717,0.32159880744307723,skin_measured_K2_bcc_first_cap730.5,1.0,0.09559926381157219,0.05512290197511443,0.05512290197511443,-6.770403525653743,0.0066621318444207355,0.00018618571908126427,-0.0009124165710601458,0.012181640747579402
age10_0,0.2979379579762154,-0.050195821538230344,skin_measured_K2_bcc_first_cap730.5,1.0,0.0651603515613752,0.06536189141880439,0.06536189141880439,-0.29765401070993014,-0.003834173120753688,0.012401400482873323,-0.00018724898242624763,0.0007655270680867756
male_0,0.9100764926901571,0.26304502872234004,skin_measured_K2_bcc_first_cap730.5,1.0,0.10552005867502252,0.1051750594394782,0.1051750594394782,0.9082824946533414,0.020586167063847294,0.05133242605352968,0.0010772975612507256,-0.014218426233697876
drink_gt2_0,2.3683038375207794,0.1578301759024469,skin_measured_K2_bcc_first_cap730.5,1.0,0.07736339316531705,0.06324988967259394,0.06324988967259394,-2.3682693517171125,-0.0019362677160267036,0.00860219866985852,-0.0013012987629533982,0.00915992357851553
sundamage_gt5_0,4.94128892727085,0.040512875707765246,skin_measured_K2_bcc_first_cap730.5,1.0,0.10906296207047324,0.08879356328354461,0.08879356328354461,4.941278324093287,0.005533069508454301,0.008301112042556395,0.0009735692350430606,-0.002077368276218227
selenium_change_1,0.2059552960944286,0.11350597992422672,skin_measured_K2_bcc_first_cap730.5,0.5,0.026763706274667714,0.023704947700841642,0.023704947700841642,-0.0029223829937121896,-0.205530216464127,-0.0010925126860463646,-0.012610186199277935,-0.0024826210426259205
baseline_Se20_1,0.7613672906818865,-0.057972490679748655,skin_measured_K2_bcc_first_cap730.5,1.0,0.0338318985440797,0.05042346612606603,0.05042346612606603,-0.018598415988793478,-0.7609897413353449,0.0031700391935442205,-0.010365132561021112,-0.01055361093904534
history_none_1,2.0948517345385853,0.12332818635461804,skin_measured_K2_bcc_first_cap730.5,1.0,0.2937183353501344,0.3016494886177933,0.3016494886177933,0.09398795383084052,-2.092183157645004,0.0010605325816845025,0.02394032577422105,-0.042016962920451394
history_SCC_only_1,1.4419207726429708,1.0099711908169238,skin_measured_K2_bcc_first_cap730.5,1.0,0.10804936437763005,0.12912710774705544,0.12912710774705544,0.0477494305506014,-1.4407765098085055,0.0034490808354652905,-0.00263584257179189,-0.031618213433771775
history_both_1,1.3207760946894855,0.7629161714784337,skin_measured_K2_bcc_first_cap730.5,1.0,0.11615043408437124,0.11091695881164136,0.11091695881164136,0.07509608105195681,-1.3186333224443445,-0.0009342521717013447,0.003888550686598944,0.00048805703915612015
AK_gt2_1,0.6511907749079725,0.5924578889309853,skin_measured_K2_bcc_first_cap730.5,1.0,0.07482850610293584,0.10092457925112552,0.10092457925112552,-0.02697231488619685,0.6504402940924248,0.0059628262973866605,0.0007125628790797683,-0.014604120397202864
age10_1,0.1307920305000743,0.15367462220600464,skin_measured_K2_bcc_first_cap730.5,1.0,0.07550796040358047,0.07467656945901432,0.07467656945901432,-0.011139594037301618,0.12983564310597487,-0.0004959308730072776,0.01093812983346037,-0.002298224225345149
male_1,1.1436731497853647,0.6048291950722673,skin_measured_K2_bcc_first_cap730.5,1.0,0.1008364922715983,0.08463648065349577,0.08463648065349577,-0.05034027823640862,1.1415486627750713,0.003875311316699966,0.03424623320449609,-0.033659440236085844
drink_gt2_1,0.46497852302605824,0.1400932477392913,skin_measured_K2_bcc_first_cap730.5,1.0,0.07061797836557655,0.07674192299720993,0.07674192299720993,-0.045706352605137265,-0.4622242909004977,-0.005194562174827862,-0.0065492593713822635,0.019869193090301808
sundamage_gt5_1,2.3080041569023537,0.49367895167383363,skin_measured_K2_bcc_first_cap730.5,1.0,0.18141777812034968,0.1267851904410397,0.1267851904410397,0.03880889505732596,2.3076006608723527,-0.0036406862197078046,0.010121208666624132,0.015509817001880002
selenium_change_0,0.039501969035370225,0.024307671584413052,skin_measured_K4_bcc_first_cap730.5,0.5,0.020987919239170177,0.020869784662323563,0.020869784662323563,-0.028664408795287647,0.002903691406103395,-0.02700400839137721,-0.0004916648917984692,0.0009314498047171108
baseline_Se20_0,0.045096166797727814,0.07538577074432205,skin_measured_K4_bcc_first_cap730.5,1.0,0.01783328648997832,0.018576612200720856,0.018576612200720856,0.04310329309461078,0.0028585421962366332,-0.008513321127578325,0.0009478482152643048,-0.009706908256517682
history_none_0,2.494947928936265,-1.2702927724782498,skin_measured_K4_bcc_first_cap730.5,1.0,0.3081275639097957,0.29303962420846086,0.29303962420846086,2.4933794371075253,-0.016042108142706325,-0.08579532355716435,-0.0005801977899910599,0.014339710781666171
history_SCC_only_0,3.3140760893509422,-1.2225965994004615,skin_measured_K4_bcc_first_cap730.5,1.0,0.10639451082310337,0.09071737250121503,0.09071737250121503,3.313221377046582,0.004111763380510827,-0.07512603810135157,0.0010653598520848173,-0.0015714638622127963
history_both_0,0.3653169583786208,-0.060454613418218735,skin_measured_K4_bcc_first_cap730.5,1.0,0.10715438910410183,0.10665251620244999,0.10665251620244999,-0.36446448398760467,-0.01501805376398802,-0.019648065839107717,-0.0002299080645329515,0.0032370824614088626
AK_gt2_0,6.745813837029489,0.3227464644191239,skin_measured_K4_bcc_first_cap730.5,1.0,0.09546376013780893,0.05464552011354732,0.05464552011354732,-6.74579957457121,0.006640829205050905,0.0017542004735554147,-0.0009023708338760493,0.012017964405674646
age10_0,0.29690864603432165,-0.05041527170913141,skin_measured_K4_bcc_first_cap730.5,1.0,0.0657365447051937,0.0658981756745264,0.0658981756745264,-0.29665230373753937,-0.0038553298700578415,0.011690291682249086,-0.00019155196812277274,0.0007691534081684194
male_0,0.9049731347942456,0.2632024412976237,skin_measured_K4_bcc_first_cap730.5,1.0,0.10591719999816256,0.10561711251015755,0.10561711251015755,0.9032473728160838,0.02079273688408966,0.04987884562607631,0.0010770152132042446,-0.01411244451807725
drink_gt2_0,2.359521346246555,0.15837961588640798,skin_measured_K4_bcc_first_cap730.5,1.0,0.07724608811674562,0.06315014389585653,0.06315014389585653,-2.3594852628405363,-0.0019557701795451443,0.009077359111331684,-0.0013057287278077322,0.009074658039743425
sundamage_gt5_0,4.91428686432926,0.04021823536289563,skin_measured_K4_bcc_first_cap730.5,1.0,0.10967328702410603,0.08900856577927507,0.08900856577927507,4.914277518803432,0.005401085414484473,0.007623671878694211,0.0009637533716227654,-0.0019058292601361589
selenium_change_1,0.20948350480372327,0.11392053622914154,skin_measured_K4_bcc_first_cap730.5,0.5,0.025447488625721677,0.022205983328448815,0.022205983328448815,-0.003411797306861914,-0.208990017663938,-0.001175987617874023,-0.013636757672995449,-0.002743507628190147
baseline_Se20_1,0.7650106317813422,-0.05778612944963928,skin_measured_K4_bcc_first_cap730.5,1.0,0.03312864498290596,0.049415465290193535,0.049415465290193535,-0.01891027331371152,-0.7646216578049608,0.003055993356158828,-0.010892374224145913,-0.0104597230197958
history_none_1,2.107285419039269,0.12215275029792616,skin_measured_K4_bcc_first_cap730.5,1.0,0.2923033452840543,0.30097750457567934,0.30097750457567934,0.09459720025559518,-2.104614303097899,0.0009561395658300061,0.02363926627732617,-0.041738628176493285
history_SCC_only_1,1.449292277348846,1.008164617254783,skin_measured_K4_bcc_first_cap730.5,1.0,0.10881038228741417,0.1308134932012777,0.1308134932012777,0.04796044937814232,-1.448140095617317,0.0034628445884300543,-0.0017733051979192012,-0.03198480951874765
history_both_1,1.32550728351975,0.7591690661835232,skin_measured_K4_bcc_first_cap730.5,1.0,0.1159971631278288,0.11156733571807238,0.11156733571807238,0.07460798245920536,-1.323399157570918,-0.0009423185601744403,0.004084911279727725,0.0005503575437330738
AK_gt2_1,0.6551825409304486,0.5924143188993019,skin_measured_K4_bcc_first_cap730.5,1.0,0.07459302518219549,0.09989777557741208,0.09989777557741208,-0.0285502301670081,0.6543746283802497,0.005856318136506548,0.0016278911437460834,-0.014350802695597081
age10_1,0.1321958041673712,0.15256126954591642,skin_measured_K4_bcc_first_cap730.5,1.0,0.07520434950734423,0.07436995668100504,0.07436995668100504,-0.011218884437997121,0.13123683086378637,-0.0004873272021140769,0.011004573353076332,-0.0023288138117060525
male_1,1.1490312750762206,0.6018802753847458,skin_measured_K4_bcc_first_cap730.5,1.0,0.1005145366279646,0.08514654241966513,0.08514654241966513,-0.04991293451847791,1.1469107832058698,0.0038872907150252845,0.03465669761204757,-0.03407385682105704
drink_gt2_1,0.4658731924189295,0.13941756293125465,skin_measured_K4_bcc_first_cap730.5,1.0,0.07027801621673122,0.0763086454516386,0.0763086454516386,-0.04613080378225589,-0.4630924596214539,-0.005061249814739263,-0.00668498125804937,0.019617568010646357
sundamage_gt5_1,2.316949299448171,0.49338107787957547,skin_measured_K4_bcc_first_cap730.5,1.0,0.1781131036799276,0.1254385743560573,0.1254385743560573,0.03917915871516849,2.31653824387234,-0.003592134729451159,0.01077570803404978,0.01551112816807509
selenium_change_0,0.03893683642279184,0.020632131495115287,skin_measured_K8_bcc_first_cap730.5,0.5,0.02129659695215597,0.0211598647851615,0.0211598647851615,-0.02714720155363931,0.003080050608773605,-0.027718229770160117,-0.0005072750510575418,0.0010307167893800085
baseline_Se20_0,0.04877479932560247,0.07473458907140909,skin_measured_K8_bcc_first_cap730.5,1.0,0.018096980396771753,0.018880163580189742,0.018880163580189742,0.04691847714898782,0.002916092517257894,-0.008705797079552062,0.0009417295447538094,-0.009615414623285431
history_none_0,2.4344308222851274,-1.2774835948166028,skin_measured_K8_bcc_first_cap730.5,1.0,0.30756370387739695,0.2920473882719479,0.2920473882719479,2.4327838917518037,-0.016149370322563684,-0.0868888450589105,-0.0005831206229709516,0.014323091064489658
history_SCC_only_0,3.2311058727212285,-1.2255826339373075,skin_measured_K8_bcc_first_cap730.5,1.0,0.10772047682769488,0.09208522262408023,0.09208522262408023,3.2302193112538062,0.004138068632422335,-0.07554732764984097,0.0010669639677592848,-0.0016435320037764864
history_both_0,0.38572864409503105,-0.061407789593767095,skin_measured_K8_bcc_first_cap730.5,1.0,0.10831811117962747,0.1076812182837493,0.1076812182837493,-0.38490631246550305,-0.01505772058593703,-0.019912000277034093,-0.00023309464603548389,0.003231170408525316
AK_gt2_0,6.678457252883342,0.32318362810704876,skin_measured_K8_bcc_first_cap730.5,1.0,0.09760905183975908,0.054867044727993,0.054867044727993,-6.678443073920246,0.006663024107294505,0.001897139700665081,-0.0008874101355358412,0.011857675605315957
age10_0,0.2897674901955043,-0.050716091240133925,skin_measured_K8_bcc_first_cap730.5,1.0,0.06594162666257855,0.0660851347240301,0.0660851347240301,-0.28951294485476065,-0.0038818615723025876,0.011479622759249493,-0.0001899042924019273,0.000752651396428286
male_0,0.9267718413851981,0.26344156932983576,skin_measured_K8_bcc_first_cap730.5,1.0,0.10662729335940405,0.10626233295584975,0.10626233295584975,0.925140310107846,0.020902627563465153,0.04885674424549721,0.0010713906741767459,-0.01401440054963919
drink_gt2_0,2.3381075109538374,0.15900479101498494,skin_measured_K8_bcc_first_cap730.5,1.0,0.07781812820487051,0.06321248051484994,0.06321248051484994,-2.3380690168481717,-0.0019996682678784052,0.009616857935971848,-0.0013055356373694383,0.009045340255111795
sundamage_gt5_0,4.873716565740856,0.040060928009345284,skin_measured_K8_bcc_first_cap730.5,1.0,0.11134524252463987,0.08966714206577477,0.08966714206577477,4.873707297574673,0.00527391018429894,0.007636700820431119,0.0009540416662648545,-0.001815825064452238
selenium_change_1,0.21084590767880504,0.11520127753574347,skin_measured_K8_bcc_first_cap730.5,0.5,0.025624723593110042,0.02259071501724802,0.02259071501724802,-0.0030429374770901203,-0.2103358615922856,-0.0010888860782107014,-0.013882551121154703,-0.003413465411832729
baseline_Se20_1,0.7666673524414427,-0.0572831911995214,skin_measured_K8_bcc_first_cap730.5,1.0,0.03297998105232164,0.04904393274481483,0.04904393274481483,-0.018380574677735417,-0.766288421167468,0.0030184674450664094,-0.010988278122674921,-0.010638888895865202
history_none_1,2.109957559016664,0.12212439405445144,skin_measured_K8_bcc_first_cap730.5,1.0,0.2912789399593449,0.30127015863933404,0.30127015863933404,0.09340138722857659,-2.107338481544028,0.0009715476568679635,0.023828972610128573,-0.04186695688178648
history_SCC_only_1,1.4476182130487152,1.0059595536070827,skin_measured_K8_bcc_first_cap730.5,1.0,0.10670906116340428,0.13007414937813652,0.13007414937813652,0.04630058716059939,-1.446516133081795,0.0034487334461146824,-0.0016572305176412465,-0.03211203727045134
history_both_1,1.3267858666989205,0.757812574663681,skin_measured_K8_bcc_first_cap730.5,1.0,0.11458522806068351,0.11111719935657693,0.11111719935657693,0.0722721424410069,-1.324809404432772,-0.0008746142822326081,0.004073622935680564,0.0003950588705613293
AK_gt2_1,0.6540838187761661,0.5908040445419024,skin_measured_K8_bcc_first_cap730.5,1.0,0.07376598495819615,0.09887727849732231,0.09887727849732231,-0.029198807746356536,0.6532441131098609,0.005767882919786328,0.0020505614658658795,-0.014412738206651168
age10_1,0.13267864021073741,0.15199599666928912,skin_measured_K8_bcc_first_cap730.5,1.0,0.0754429070015402,0.07466207024606647,0.07466207024606647,-0.010831551025960891,0.1317508163766977,-0.0004717256002622926,0.011053443652293804,-0.002370719932768038
male_1,1.1516394555158853,0.6009114288789842,skin_measured_K8_bcc_first_cap730.5,1.0,0.09934181664667957,0.08453947395591423,0.08453947395591423,-0.04888441839304067,1.1495381021520725,0.003966575811772438,0.03498350861018725,-0.0347321355744302
drink_gt2_1,0.466331505457559,0.13934337729369004,skin_measured_K8_bcc_first_cap730.5,1.0,0.0696108596437767,0.07578175401098812,0.07578175401098812,-0.046011002884662845,-0.46356895567393813,-0.004979552085418152,-0.006747843377440888,0.019533422690799683
sundamage_gt5_1,2.323180619063786,0.4921228925006868,skin_measured_K8_bcc_first_cap730.5,1.0,0.17581875513768175,0.12534662757878712,0.12534662757878712,0.039460715367618006,2.322764454933687,-0.003545874805523366,0.010986059448002038,0.015590410595997676
selenium_change_0,0.03957053715258481,0.024291296287616594,skin_measured_K4_scc_first_cap730.5,0.5,0.021002837115127744,0.020885006218237235,0.020885006218237235,-0.0287638820030195,0.0029047115224991034,-0.02699784801078877,-0.0004936969518215792,0.00094953659099465
baseline_Se20_0,0.04480638681559175,0.07538665191965094,skin_measured_K4_scc_first_cap730.5,1.0,0.017838818352147793,0.018581561431633538,0.018581561431633538,0.04280084743695264,0.0028604914382264783,-0.00851589772399075,0.0009479476856487728,-0.009700424115407264
history_none_0,2.494574385921248,-1.2704538971212587,skin_measured_K4_scc_first_cap730.5,1.0,0.30821338077606986,0.29311176974430425,0.29311176974430425,2.493005531280108,-0.01602797240580606,-0.08580151931044404,-0.00057992526983972,0.014340675451886987
history_SCC_only_0,3.3140214731516626,-1.222750227790624,skin_measured_K4_scc_first_cap730.5,1.0,0.10631116140899095,0.09061397369634397,0.09061397369634397,3.3131667817608985,0.0041157246553863575,-0.07512481413493037,0.0010627934315514125,-0.0015473617298642638
history_both_0,0.36479670348851045,-0.06045871012958971,skin_measured_K4_scc_first_cap730.5,1.0,0.10717271694358718,0.10667316650138374,0.10667316650138374,-0.3639440220635916,-0.015008252127915568,-0.019637744390919507,-0.00022987233857517527,0.0032314396590253746
AK_gt2_0,6.744025375165184,0.3227952379170898,skin_measured_K4_scc_first_cap730.5,1.0,0.09556884510546644,0.054696813189047934,0.054696813189047934,-6.74401112735701,0.006626409672625547,0.0017608216326912354,-0.0009019005826815124,0.012014646649164585
age10_0,0.296894996675386,-0.05040172470627147,skin_measured_K4_scc_first_cap730.5,1.0,0.06574632313339744,0.06590914205472068,0.06590914205472068,-0.2966389479542025,-0.003853087996601276,0.011683134803986828,-0.00019179566579715377,0.0007712949930508637
male_0,0.9040946432399715,0.2632799791987783,skin_measured_K4_scc_first_cap730.5,1.0,0.10597600800758744,0.10568451052647355,0.10568451052647355,0.9023678092484297,0.02078935130442715,0.04986822872042487,0.0010774047036812035,-0.014116040632334478
drink_gt2_0,2.359162684824511,0.15840392378118184,skin_measured_K4_scc_first_cap730.5,1.0,0.07728765006753496,0.06316330894023092,0.06316330894023092,-2.3591266030275384,-0.0019548397529396883,0.009073905917836264,-0.001306593579207924,0.0090763430023177
sundamage_gt5_0,4.914256330314735,0.04021218462954676,skin_measured_K4_scc_first_cap730.5,1.0,0.10971328241606192,0.0890261828486275,0.0890261828486275,4.914246992917358,0.005395636465999709,0.0076218031724691855,0.0009646567175105706,-0.0019071712303049314
selenium_change_1,0.2094407540041338,0.11426445189323836,skin_measured_K4_scc_first_cap730.5,0.5,0.02530949454732862,0.022104648568808196,0.022104648568808196,-0.003403959333192259,-0.20894776910928914,-0.0011725829434534824,-0.013627051273222057,-0.002756955887742161
baseline_Se20_1,0.7650640744397145,-0.0576323358680502,skin_measured_K4_scc_first_cap730.5,1.0,0.033146810925081045,0.04950953020976082,0.04950953020976082,-0.018907230430404848,-0.7646751314580381,0.0030569455501163107,-0.010886685725578785,-0.010470583708501194
history_none_1,2.1069966748842184,0.12226150445424634,skin_measured_K4_scc_first_cap730.5,1.0,0.29229189337422873,0.3009303661679099,0.3009303661679099,0.09453850641343704,-2.1043273174885173,0.000952497243883636,0.02369114570657558,-0.04173514123566316
history_SCC_only_1,1.4490567122173157,1.007771343191841,skin_measured_K4_scc_first_cap730.5,1.0,0.10899578638514823,0.13079044678763752,0.13079044678763752,0.04785386482188109,-1.4479073478936906,0.003462122733286945,-0.0018100210043898377,-0.032006441371517286
history_both_1,1.3255146005326406,0.7590763176132035,skin_measured_K4_scc_first_cap730.5,1.0,0.11611414074946913,0.1115928250760305,0.1115928250760305,0.07449253637815657,-1.323413046772663,-0.0009404651643903927,0.0040672859052583495,0.000546435441412618
AK_gt2_1,0.6554391750286103,0.5921457838828357,skin_measured_K4_scc_first_cap730.5,1.0,0.07456341796198465,0.09996132022624181,0.09996132022624181,-0.028553346203870834,0.6546315171476094,0.00585139538159965,0.0016401667826127751,-0.014348043935663055
age10_1,0.13232408457465464,0.1525031362522924,skin_measured_K4_scc_first_cap730.5,1.0,0.07514349047422952,0.07430946012547233,0.07430946012547233,-0.011230029316830047,0.13136419455401546,-0.00048629754124009003,0.01101497295025707,-0.0023306811975807628
male_1,1.1492205921895806,0.6017970978894994,skin_measured_K4_scc_first_cap730.5,1.0,0.10039406650100684,0.0850166582240053,0.0850166582240053,-0.049905261374451504,1.1470998412433926,0.003880714789488639,0.03469938036815406,-0.034062907595953464
drink_gt2_1,0.4657447598662049,0.1394299771172286,skin_measured_K4_scc_first_cap730.5,1.0,0.07022577355464475,0.07627420191361786,0.07627420191361786,-0.04616686772535649,-0.4629588368692686,-0.005061056551683044,-0.006682203569930648,0.0196379961794208
sundamage_gt5_1,2.316910987516305,0.4932003402851999,skin_measured_K4_scc_first_cap730.5,1.0,0.17806135561205266,0.12531093775545674,0.12531093775545674,0.039212251681386555,2.3164992745883803,-0.003591265378732158,0.010773937472474624,0.015526084750608583
selenium_change_0,0.04412735763522065,0.03658314206225962,skin_measured_K4_bcc_first_cap1461,0.5,0.01960812942748509,0.019763274715758297,0.019763274715758297,-0.041186342956533374,0.0030420238155252537,-0.015521954420440163,-0.0003584672389029891,-0.0007716016120180827
baseline_Se20_0,0.3055467317875184,0.07156342804364138,skin_measured_K4_bcc_first_cap1461,1.0,0.017166887552039628,0.01723932340568975,0.01723932340568975,-0.3053097208029251,-0.004411081594499488,-0.005820736161250412,0.0009658110637506554,-0.009513584391307853
history_none_0,3.363694374745475,-1.5815272700098169,skin_measured_K4_bcc_first_cap1461,1.0,0.31946502793694237,0.3195400716008412,0.3195400716008412,3.360751812032172,-0.06284083737964248,-0.12584773906775418,0.0005804609717328677,0.00037869623825208715
history_SCC_only_0,4.565244612425268,-1.2725326245124151,skin_measured_K4_bcc_first_cap1461,1.0,0.1143471798357132,0.11506793754741265,0.11506793754741265,4.563922576154934,-0.03245454109198642,-0.10414709194902104,-0.0003411645710237962,0.013002297837179069
history_both_0,0.7343443114900134,-0.05983254828424036,skin_measured_K4_bcc_first_cap1461,1.0,0.10866779140742616,0.10878777114218012,0.10878777114218012,0.7331233136823561,-0.035521069265756884,-0.021722617458631535,-0.000703256044973847,0.00759353099961374
AK_gt2_0,4.708760978268133,0.3181019018762058,skin_measured_K4_bcc_first_cap1461,1.0,0.06788807942218648,0.06845779930812483,0.06845779930812483,-4.708607769816761,0.03201258130236599,0.01846875957968999,-0.000995750966825572,0.008713697254842268
age10_0,0.367938308372754,-0.03883800020433016,skin_measured_K4_bcc_first_cap1461,1.0,0.06046824198820042,0.060201103433457796,0.060201103433457796,-0.36776453223268424,-0.003680721285536978,0.010690800945262962,-5.0803673915090475e-05,-6.391269388563094e-05
